,Region/Country/Economy,Year,Million tonnes of CO2
2479,Venezuela,1985,85.139411
2480,Other Non-OECD Americas,1985,9.236559
2481,Non-OECD Americas,1985,484.368381
2482,Bahrain,1985,9.099749
2483,Islamic Rep. of Iran,1985,145.047521
2484,Iraq,1985,37.97435
2485,Jordan,1985,7.474582
2486,Kuwait,1985,36.749463
2487,Lebanon,1985,6.61405
2488,Oman,1985,5.636288
2489,Qatar,1985,10.685735
2490,Saudi Arabia,1985,117.802204
2491,Syrian Arab Republic ,1985,19.536172
2492,United Arab Emirates,1985,35.63627
2493,Yemen,1985,4.857042
2494,Middle East,1985,437.113426
2495,IEA/Accession/Association,1985,12855.65499
2496,European Union - 28,1985,..
2497,G7,1985,8016.073436
2498,G8,1985,..
2499,G20,1985,..
2500,Africa,1985,465.64847
2501,Americas,1985,5653.346831
2502,Asia,1985,..
2503,Europe,1985,..
2504,Oceania,1985,244.574857
2505,Canada,1986,385.751236
2506,Chile,1986,20.226546
2507,Mexico,1986,239.877146
2508,United States,1986,4478.048562
2509,OECD Americas,1986,5123.90349
2510,Australia,1986,221.505411
2511,Israel,1986,26.721819
2512,Japan,1986,866.288567
2513,Korea,1986,162.089281
2514,New Zealand,1986,17.883741
2515,OECD Asia Oceania,1986,1294.488819
2516,Austria,1986,51.640992
2517,Belgium,1986,101.276348
2518,Czech Republic,1986,175.249367
2519,Denmark,1986,61.596683
2520,Estonia,1986,..
2521,Finland,1986,48.450357
2522,France,1986,341.624471
2523,Germany,1986,1006.959344
2524,Greece,1986,54.349543
2525,Hungary,1986,78.257251
2526,Iceland,1986,1.701378
2527,Ireland,1986,27.464475
2528,Italy,1986,343.29086
2529,Latvia,1986,..
2530,Lithuania,1986,..
2531,Luxembourg,1986,10.018153
2532,Netherlands,1986,141.461874
2533,Norway,1986,29.715102
2534,Poland,1986,428.165065
2535,Portugal,1986,27.251645
2536,Slovak Republic,1986,51.687045
2537,Slovenia,1986,14.666341
2538,Spain,1986,177.339513
2539,Sweden,1986,59.86253
2540,Switzerland,1986,41.673944
2541,Turkey,1986,103.308135
2542,United Kingdom,1986,558.074689
2543,OECD Europe,1986,3920.418764
2544,Albania,1986,6.951616
2545,Armenia,1986,..
2546,Azerbaijan,1986,..
2547,Belarus,1986,..
2548,Bosnia and Herzegovina,1986,..
2549,Bulgaria,1986,83.16401
2550,Croatia,1986,..
2551,Cyprus,1986,3.033896
2552,Georgia,1986,..
2553,Gibraltar,1986,0.115457
2554,Kazakhstan,1986,..
2555,Kosovo,1986,..
2556,Kyrgyzstan,1986,..
2557,Malta,1986,1.874862
2558,Republic of Moldova,1986,..
2559,Montenegro,1986,..
2560,Republic of North Macedonia,1986,..
2561,Romania,1986,180.005639
2562,Russian Federation,1986,..
2563,Serbia,1986,..
2564,Tajikistan,1986,..
2565,Turkmenistan,1986,..
2566,Ukraine,1986,..
2567,Uzbekistan,1986,..
2568,Former Soviet Union (if no detail),1986,3156.682712
2569,Former Yugoslavia (if no detail),1986,125.747084
2570,Non-OECD Europe and Eurasia,1986,3557.575276
2571,Algeria,1986,47.293708
2572,Angola,1986,2.771552
2573,Benin,1986,0.409385
2574,Botswana,1986,1.727264
2575,Cameroon,1986,2.296648
2576,Congo,1986,0.686928
2577,Côte d'Ivoire,1986,3.077344
2578,Dem. Rep. of Congo,1986,3.005598
2579,Egypt,1986,65.698859
2580,Eritrea,1986,..
2581,Ethiopia,1986,1.636789
2582,Gabon,1986,1.477157
2583,Ghana,1986,2.202734
2584,Kenya,1986,5.216292
2585,Libya,1986,22.139614
2586,Mauritius,1986,0.762641
2587,Morocco,1986,16.760031
2588,Mozambique,1986,1.471128
2589,Namibia,1986,..
2590,Niger,1986,..
2591,Nigeria,1986,30.300692
2592,Senegal,1986,2.042655
2593,South Africa,1986,219.470727
2594,South Sudan,1986,..
2595,Sudan,1986,3.917559
2596,United Rep. of Tanzania,1986,1.54363
2597,Togo,1986,0.482043
2598,Tunisia,1986,9.926558
2599,Zambia,1986,2.781247
2600,Zimbabwe,1986,10.935933
2601,Other Africa,1986,10.730518
2602,Africa,1986,470.765234
2603,Bangladesh,1986,8.522215
2604,Brunei Darussalam,1986,2.939511
2605,Cambodia,1986,..
2606,DPR of Korea,1986,127.090598
2607,India,1986,410.022452
2608,Indonesia,1986,93.75569
2609,Malaysia,1986,32.343434
2610,Mongolia,1986,12.783153
2611,Myanmar,1986,6.058577
2612,Nepal,1986,0.739356
2613,Pakistan,1986,38.504423
2614,Philippines,1986,27.086015
2615,Singapore,1986,16.827283
2616,Sri Lanka,1986,3.433691
2617,Chinese Taipei,1986,81.154865
2618,Thailand,1986,43.378321
2619,Viet Nam,1986,19.116896
2620,Other Asia,1986,9.683824
2621,Asia (excl. China),1986,933.440304
2622,People's Rep. of China,1986,1721.417906
2623,"Hong Kong, China",1986,25.265865
2624,"China (incl. Hong Kong, China)",1986,1746.683771
2625,Argentina,1986,96.475915
2626,Bolivia,1986,4.156148
2627,Brazil,1986,174.904076
2628,Colombia,1986,40.162345
2629,Costa Rica,1986,2.056879
2630,Cuba,1986,32.761965
2631,Curaçao,1986,4.295493
2632,Dominican Republic,1986,7.069608
2633,Ecuador,1986,11.915399
2634,El Salvador,1986,1.621674
2635,Guatemala,1986,2.319766
2636,Haiti,1986,0.740572
2637,Honduras,1986,1.70131
2638,Jamaica,1986,4.421217
2639,Nicaragua,1986,2.131563
2640,Panama,1986,2.749261
2641,Paraguay,1986,1.467409
2642,Peru,1986,19.331321
2643,Suriname,1986,..
2644,Trinidad and Tobago,1986,6.827376
2645,Uruguay,1986,2.962161
2646,Venezuela,1986,84.895519
2647,Other Non-OECD Americas,1986,9.907606
2648,Non-OECD Americas,1986,514.874583
2649,Bahrain,1986,9.775501
2650,Islamic Rep. of Iran,1986,134.59878
2651,Iraq,1986,42.46069
2652,Jordan,1986,8.238996
2653,Kuwait,1986,40.198101
2654,Lebanon,1986,7.061642
2655,Oman,1986,6.23097
2656,Qatar,1986,11.397005
2657,Saudi Arabia,1986,118.481562
2658,Syrian Arab Republic ,1986,20.97891
2659,United Arab Emirates,1986,40.031048
2660,Yemen,1986,5.140599
2661,Middle East,1986,444.593804
2662,IEA/Accession/Association,1986,13006.92436
2663,European Union - 28,1986,..
2664,G7,1986,7980.037729
2665,G8,1986,..
2666,G20,1986,..
2667,Africa,1986,470.765234
2668,Americas,1986,5638.778073
2669,Asia,1986,..
2670,Europe,1986,..
2671,Oceania,1986,244.659854
2672,Canada,1987,396.623973
2673,Chile,1987,20.510085
2674,Mexico,1987,249.470629
2675,United States,1987,4633.016119
2676,OECD Americas,1987,5299.620806
2677,Australia,1987,231.814091
2678,Israel,1987,28.996164
2679,Japan,1987,871.445914
2680,Korea,1987,168.385191
2681,New Zealand,1987,19.129328
2682,OECD Asia Oceania,1987,1319.770688
2683,Austria,1987,52.387548
2684,Belgium,1987,101.340339
2685,Czech Republic,1987,176.287479
2686,Denmark,1987,59.815039
2687,Estonia,1987,..
2688,Finland,1987,52.188243
2689,France,1987,335.131586
2690,Germany,1987,997.133446
2691,Greece,1987,59.811273
2692,Hungary,1987,79.11138
2693,Iceland,1987,1.743663
2694,Ireland,1987,29.104186
2695,Italy,1987,362.713597
2696,Latvia,1987,..
2697,Lithuania,1987,..
2698,Luxembourg,1987,9.425361
2699,Netherlands,1987,145.369314
2700,Norway,1987,27.581476
2701,Poland,1987,443.657954
2702,Portugal,1987,27.757947
2703,Slovak Republic,1987,53.500042
2704,Slovenia,1987,14.104534
2705,Spain,1987,178.122654
2706,Sweden,1987,58.027618
2707,Switzerland,1987,40.019383
2708,Turkey,1987,113.729963
2709,United Kingdom,1987,562.619047
2710,OECD Europe,1987,3966.578538
2711,Albania,1987,7.232079
2712,Armenia,1987,..
2713,Azerbaijan,1987,..
2714,Belarus,1987,..
2715,Bosnia and Herzegovina,1987,..
2716,Bulgaria,1987,84.220593
2717,Croatia,1987,..
2718,Cyprus,1987,3.595126
2719,Georgia,1987,..
2720,Gibraltar,1987,0.127532
2721,Kazakhstan,1987,..
2722,Kosovo,1987,..
2723,Kyrgyzstan,1987,..
2724,Malta,1987,1.964633
2725,Republic of Moldova,1987,..
2726,Montenegro,1987,..
2727,Republic of North Macedonia,1987,..
2728,Romania,1987,188.877836
2729,Russian Federation,1987,..
2730,Serbia,1987,..
2731,Tajikistan,1987,..
2732,Turkmenistan,1987,..
2733,Ukraine,1987,..
2734,Uzbekistan,1987,..
2735,Former Soviet Union (if no detail),1987,3259.74771
2736,Former Yugoslavia (if no detail),1987,118.421018
2737,Non-OECD Europe and Eurasia,1987,3664.186527
2738,Algeria,1987,47.134176
2739,Angola,1987,2.849332
2740,Benin,1987,0.35989
2741,Botswana,1987,1.792776
2742,Cameroon,1987,2.278816
2743,Congo,1987,0.721913
2744,Côte d'Ivoire,1987,3.049392
2745,Dem. Rep. of Congo,1987,3.316847
2746,Egypt,1987,70.823774
2747,Eritrea,1987,..
2748,Ethiopia,1987,1.86175
2749,Gabon,1987,1.277949
2750,Ghana,1987,2.297404
2751,Kenya,1987,5.418373
2752,Libya,1987,22.743203
2753,Mauritius,1987,0.807272
2754,Morocco,1987,17.162073
2755,Mozambique,1987,1.470243
2756,Namibia,1987,..
2757,Niger,1987,..
2758,Nigeria,1987,31.179047
2759,Senegal,1987,2.068894
2760,South Africa,1987,234.733604
2761,South Sudan,1987,..
2762,Sudan,1987,3.001866
2763,United Rep. of Tanzania,1987,1.538063
2764,Togo,1987,0.523293
2765,Tunisia,1987,9.974335
2766,Zambia,1987,2.708517
2767,Zimbabwe,1987,14.403584
2768,Other Africa,1987,13.911729
2769,Africa,1987,499.408115
2770,Bangladesh,1987,9.400715
2771,Brunei Darussalam,1987,2.994496
2772,Cambodia,1987,..
2773,DPR of Korea,1987,121.587499
2774,India,1987,441.814329
2775,Indonesia,1987,96.166835
2776,Malaysia,1987,33.742331
2777,Mongolia,1987,13.54481
2778,Myanmar,1987,4.515227
2779,Nepal,1987,0.747413
2780,Pakistan,1987,45.196363
2781,Philippines,1987,33.319918
2782,Singapore,1987,17.233737
2783,Sri Lanka,1987,3.965001
2784,Chinese Taipei,1987,85.97932
2785,Thailand,1987,49.995681
2786,Viet Nam,1987,21.584731
2787,Other Asia,1987,10.20993
2788,Asia (excl. China),1987,991.998336
2789,People's Rep. of China,1987,1842.602848
2790,"Hong Kong, China",1987,27.762493
2791,"China (incl. Hong Kong, China)",1987,1870.365341
2792,Argentina,1987,101.167132
2793,Bolivia,1987,4.34763
2794,Brazil,1987,179.534651
2795,Colombia,1987,42.61389
2796,Costa Rica,1987,2.203897
2797,Cuba,1987,34.603885
2798,Curaçao,1987,3.963707
2799,Dominican Republic,1987,8.082915
2800,Ecuador,1987,11.624474
2801,El Salvador,1987,2.000047
2802,Guatemala,1987,2.719942
2803,Haiti,1987,0.812901
2804,Honduras,1987,1.900198
2805,Jamaica,1987,4.690494
2806,Nicaragua,1987,2.163662
2807,Panama,1987,3.053915
2808,Paraguay,1987,1.611565
2809,Peru,1987,20.901602
2810,Suriname,1987,..
2811,Trinidad and Tobago,1987,7.17804
2812,Uruguay,1987,3.321117
2813,Venezuela,1987,83.990595
2814,Other Non-OECD Americas,1987,11.10602
2815,Non-OECD Americas,1987,533.592279
2816,Bahrain,1987,9.618885
2817,Islamic Rep. of Iran,1987,143.967531
2818,Iraq,1987,44.010257
2819,Jordan,1987,8.68386
2820,Kuwait,1987,43.150541
2821,Lebanon,1987,7.231645
2822,Oman,1987,6.309489
2823,Qatar,1987,11.634748
2824,Saudi Arabia,1987,130.196758
2825,Syrian Arab Republic ,1987,23.803495
2826,United Arab Emirates,1987,44.23706
2827,Yemen,1987,5.645353
2828,Middle East,1987,478.489622
2829,IEA/Accession/Association,1987,13434.47396
2830,European Union - 28,1987,..
2831,G7,1987,8158.683682
2832,G8,1987,..
2833,G20,1987,..
2834,Africa,1987,499.408115
2835,Americas,1987,5833.213085
2836,Asia,1987,..
2837,Europe,1987,..
2838,Oceania,1987,256.608437
2839,Canada,1988,426.681216
2840,Chile,1988,24.80915
2841,Mexico,1988,248.323834
2842,United States,1988,4842.013205
2843,OECD Americas,1988,5541.827405
2844,Australia,1988,240.802247
2845,Israel,1988,30.701533
2846,Japan,1988,936.976607
2847,Korea,1988,191.985975
2848,New Zealand,1988,20.40965
2849,OECD Asia Oceania,1988,1420.876012
2850,Austria,1988,50.340348
2851,Belgium,1988,103.036148
2852,Czech Republic,1988,172.840757
2853,Denmark,1988,55.990847
2854,Estonia,1988,..
2855,Finland,1988,51.473099
2856,France,1988,333.55392
2857,Germany,1988,989.620447
2858,Greece,1988,63.806074
2859,Hungary,1988,74.451866
2860,Iceland,1988,1.827492
2861,Ireland,1988,28.103304
2862,Italy,1988,366.820724
2863,Latvia,1988,..
2864,Lithuania,1988,..
2865,Luxembourg,1988,9.872817
2866,Netherlands,1988,143.337963
2867,Norway,1988,27.732835
2868,Poland,1988,432.783268
2869,Portugal,1988,28.861277
2870,Slovak Republic,1988,54.299712
2871,Slovenia,1988,13.912162
2872,Spain,1988,181.317427
2873,Sweden,1988,55.592392
2874,Switzerland,1988,39.87331
2875,Turkey,1988,108.735235
2876,United Kingdom,1988,561.12725
2877,OECD Europe,1988,3935.398512
2878,Albania,1988,7.160662
2879,Armenia,1988,..
2880,Azerbaijan,1988,..
2881,Belarus,1988,..
2882,Bosnia and Herzegovina,1988,..
2883,Bulgaria,1988,83.155829
2884,Croatia,1988,..
2885,Cyprus,1988,3.650016
2886,Georgia,1988,..
2887,Gibraltar,1988,0.142825
2888,Kazakhstan,1988,..
2889,Kosovo,1988,..
2890,Kyrgyzstan,1988,..
2891,Malta,1988,2.138238
2892,Republic of Moldova,1988,..
2893,Montenegro,1988,..
2894,Republic of North Macedonia,1988,..
2895,Romania,1988,193.787767
2896,Russian Federation,1988,..
2897,Serbia,1988,..
2898,Tajikistan,1988,..
2899,Turkmenistan,1988,..
2900,Ukraine,1988,..
2901,Uzbekistan,1988,..
2902,Former Soviet Union (if no detail),1988,3299.362033
2903,Former Yugoslavia (if no detail),1988,124.2472
2904,Non-OECD Europe and Eurasia,1988,3713.64457
2905,Algeria,1988,49.544459
2906,Angola,1988,3.214568
2907,Benin,1988,0.356206
2908,Botswana,1988,2.152098
2909,Cameroon,1988,2.492939
2910,Congo,1988,0.673758
2911,Côte d'Ivoire,1988,3.061432
2912,Dem. Rep. of Congo,1988,3.483364
2913,Egypt,1988,72.056439
2914,Eritrea,1988,..
2915,Ethiopia,1988,1.929515
2916,Gabon,1988,1.442298
2917,Ghana,1988,2.363984
2918,Kenya,1988,5.377423
2919,Libya,1988,25.052583
2920,Mauritius,1988,0.901076
2921,Morocco,1988,17.966846
2922,Mozambique,1988,1.482472
2923,Namibia,1988,..
2924,Niger,1988,..
2925,Nigeria,1988,32.652055
2926,Senegal,1988,1.967231
2927,South Africa,1988,233.463087
2928,South Sudan,1988,..
2929,Sudan,1988,4.380945
2930,United Rep. of Tanzania,1988,1.585175
2931,Togo,1988,0.507088
2932,Tunisia,1988,10.806669
2933,Zambia,1988,3.022669
2934,Zimbabwe,1988,14.028603
2935,Other Africa,1988,14.15043
2936,Africa,1988,510.115412
2937,Bangladesh,1988,9.761224
2938,Brunei Darussalam,1988,3.132615
2939,Cambodia,1988,..
2940,DPR of Korea,1988,123.439929
2941,India,1988,466.282253
2942,Indonesia,1988,105.144355
2943,Malaysia,1988,35.669567
2944,Mongolia,1988,14.394702
2945,Myanmar,1988,4.279004
2946,Nepal,1988,0.739812
2947,Pakistan,1988,49.014615
2948,Philippines,1988,34.997507
2949,Singapore,1988,19.704493
2950,Sri Lanka,1988,3.766497
2951,Chinese Taipei,1988,100.229513
2952,Thailand,1988,57.105329
2953,Viet Nam,1988,20.907613
2954,Other Asia,1988,9.959809
2955,Asia (excl. China),1988,1058.528837
2956,People's Rep. of China,1988,1985.477642
2957,"Hong Kong, China",1988,31.021049
2958,"China (incl. Hong Kong, China)",1988,2016.498691
2959,Argentina,1988,106.605597
2960,Bolivia,1988,4.265293
2961,Brazil,1988,182.642212
2962,Colombia,1988,43.088248
2963,Costa Rica,1988,2.309376
2964,Cuba,1988,36.520609
2965,Curaçao,1988,3.457732
2966,Dominican Republic,1988,8.133109
2967,Ecuador,1988,12.291645
2968,El Salvador,1988,2.088096
2969,Guatemala,1988,2.905737
2970,Haiti,1988,0.886395
2971,Honduras,1988,2.095412
2972,Jamaica,1988,4.876168
2973,Nicaragua,1988,1.922372
2974,Panama,1988,2.390267
2975,Paraguay,1988,1.844501
2976,Peru,1988,21.265196
2977,Suriname,1988,..
2978,Trinidad and Tobago,1988,7.722959
2979,Uruguay,1988,4.27567
2980,Venezuela,1988,84.910738
2981,Other Non-OECD Americas,1988,11.522045
2982,Non-OECD Americas,1988,548.019377
2983,Bahrain,1988,10.124097
2984,Islamic Rep. of Iran,1988,147.478527
2985,Iraq,1988,49.327634
2986,Jordan,1988,8.411899
2987,Kuwait,1988,52.354568
2988,Lebanon,1988,5.473164
2989,Oman,1988,6.627584
2990,Qatar,1988,12.044357
2991,Saudi Arabia,1988,138.383257
2992,Syrian Arab Republic ,1988,24.442722
2993,United Arab Emirates,1988,45.4662
2994,Yemen,1988,6.087412
2995,Middle East,1988,506.221421
2996,IEA/Accession/Association,1988,13933.35912
2997,European Union - 28,1988,..
2998,G7,1988,8456.793369
2999,G8,1988,..
3000,G20,1988,..
3001,Africa,1988,510.115412
3002,Americas,1988,6089.846782
3003,Asia,1988,..
3004,Europe,1988,..
3005,Oceania,1988,266.743386
3006,Canada,1989,442.250267
3007,Chile,1989,30.009387
3008,Mexico,1989,262.053596
3009,United States,1989,4904.547626
3010,OECD Americas,1989,5638.860876
3011,Australia,1989,254.272935
3012,Israel,1989,31.953821
3013,Japan,1989,964.695243
3014,Korea,1989,203.227412
3015,New Zealand,1989,20.531427
3016,OECD Asia Oceania,1989,1474.680838
3017,Austria,1989,50.396354
3018,Belgium,1989,104.379202
3019,Czech Republic,1989,165.297689
3020,Denmark,1989,50.176541
3021,Estonia,1989,..
3022,Finland,1989,51.503329
3023,France,1989,349.263213
3024,Germany,1989,965.797773
3025,Greece,1989,68.754275
3026,Hungary,1989,72.969751
3027,Iceland,1989,1.82425
3028,Ireland,1989,29.240265
3029,Italy,1989,384.750302
3030,Latvia,1989,..
3031,Lithuania,1989,..
3032,Luxembourg,1989,10.640486
3033,Netherlands,1989,146.408543
3034,Norway,1989,27.092949
3035,Poland,1989,413.572442
3036,Portugal,1989,37.138387
3037,Slovak Republic,1989,53.652459
3038,Slovenia,1989,13.886753
3039,Spain,1989,198.712406
3040,Sweden,1989,52.787524
3041,Switzerland,1989,39.475012
3042,Turkey,1989,120.704121
3043,United Kingdom,1989,547.411859
3044,OECD Europe,1989,3941.949132
3045,Albania,1989,6.839342
3046,Armenia,1989,..
3047,Azerbaijan,1989,..
3048,Belarus,1989,..
3049,Bosnia and Herzegovina,1989,..
3050,Bulgaria,1989,82.559497
3051,Croatia,1989,..
3052,Cyprus,1989,3.814409
3053,Georgia,1989,..
3054,Gibraltar,1989,0.136391
3055,Kazakhstan,1989,..
3056,Kosovo,1989,..
3057,Kyrgyzstan,1989,..
3058,Malta,1989,2.318848
3059,Republic of Moldova,1989,..
3060,Montenegro,1989,..
3061,Republic of North Macedonia,1989,..
3062,Romania,1989,189.850617
3063,Russian Federation,1989,..
3064,Serbia,1989,..
3065,Tajikistan,1989,..
3066,Turkmenistan,1989,..
3067,Ukraine,1989,..
3068,Uzbekistan,1989,..
3069,Former Soviet Union (if no detail),1989,3313.44637
3070,Former Yugoslavia (if no detail),1989,125.097613
3071,Non-OECD Europe and Eurasia,1989,3724.063087
3072,Algeria,1989,49.546802
3073,Angola,1989,3.304776
3074,Benin,1989,0.281353
3075,Botswana,1989,2.371309
3076,Cameroon,1989,2.724862
3077,Congo,1989,0.660974
3078,Côte d'Ivoire,1989,2.928331
3079,Dem. Rep. of Congo,1989,3.300299
3080,Egypt,1989,75.788301
3081,Eritrea,1989,..
3082,Ethiopia,1989,2.03209
3083,Gabon,1989,1.130406
3084,Ghana,1989,2.613732
3085,Kenya,1989,5.682855
3086,Libya,1989,26.775857
3087,Mauritius,1989,1.014059
3088,Morocco,1989,19.41679
3089,Mozambique,1989,1.459046
3090,Namibia,1989,..
3091,Niger,1989,..
3092,Nigeria,1989,33.152599
3093,Senegal,1989,2.079177
3094,South Africa,1989,236.849133
3095,South Sudan,1989,..
3096,Sudan,1989,3.953016
3097,United Rep. of Tanzania,1989,1.602049
3098,Togo,1989,0.513386
3099,Tunisia,1989,11.668419
3100,Zambia,1989,3.11194
3101,Zimbabwe,1989,14.414758
3102,Other Africa,1989,13.835444
3103,Africa,1989,522.211763
3104,Bangladesh,1989,10.49572
3105,Brunei Darussalam,1989,3.109555
3106,Cambodia,1989,..
3107,DPR of Korea,1989,122.694632
3108,India,1989,500.824621
3109,Indonesia,1989,109.706297
3110,Malaysia,1989,41.848968
3111,Mongolia,1989,13.657994
3112,Myanmar,1989,4.179898
3113,Nepal,1989,0.578502
3114,Pakistan,1989,53.23514
3115,Philippines,1989,36.653882
3116,Singapore,1989,21.091321
3117,Sri Lanka,1989,3.587113
3118,Chinese Taipei,1989,109.005125
3119,Thailand,1989,66.177714
3120,Viet Nam,1989,17.630514
3121,Other Asia,1989,9.933592
3122,Asia (excl. China),1989,1124.410588
3123,People's Rep. of China,1989,2055.351947
3124,"Hong Kong, China",1989,32.377501
3125,"China (incl. Hong Kong, China)",1989,2087.729448
3126,Argentina,1989,104.722302
3127,Bolivia,1989,4.72565
3128,Brazil,1989,184.774314
3129,Colombia,1989,44.830874
3130,Costa Rica,1989,2.628473
3131,Cuba,1989,37.747625
3132,Curaçao,1989,2.955082
3133,Dominican Republic,1989,8.668528
3134,Ecuador,1989,12.022618
3135,El Salvador,1989,2.037808
3136,Guatemala,1989,3.037567
3137,Haiti,1989,0.934805
3138,Honduras,1989,2.318728
3139,Jamaica,1989,6.300463
3140,Nicaragua,1989,1.708569
3141,Panama,1989,2.495059
3142,Paraguay,1989,1.830604
3143,Peru,1989,19.307941
3144,Suriname,1989,..
3145,Trinidad and Tobago,1989,7.594772
3146,Uruguay,1989,4.619508
3147,Venezuela,1989,91.603222
3148,Other Non-OECD Americas,1989,12.0274
3149,Non-OECD Americas,1989,558.891912
3150,Bahrain,1989,10.266868
3151,Islamic Rep. of Iran,1989,162.747139
3152,Iraq,1989,54.456713
3153,Jordan,1989,8.510955
3154,Kuwait,1989,60.855491
3155,Lebanon,1989,5.514276
3156,Oman,1989,6.846781
3157,Qatar,1989,12.829697
3158,Saudi Arabia,1989,138.045279
3159,Syrian Arab Republic ,1989,23.830166
3160,United Arab Emirates,1989,51.981932
3161,Yemen,1989,6.338936
3162,Middle East,1989,542.224233
3163,IEA/Accession/Association,1989,14215.90491
3164,European Union - 28,1989,..
3165,G7,1989,8558.716283
3166,G8,1989,..
3167,G20,1989,..
3168,Africa,1989,522.211763
3169,Americas,1989,6197.752788
3170,Asia,1989,..
3171,Europe,1989,..
3172,Oceania,1989,279.968431
3173,Canada,1990,419.599327
3174,Chile,1990,29.435279
3175,Mexico,1990,256.956533
3176,United States,1990,4803.082718
3177,OECD Americas,1990,5509.073857
3178,Australia,1990,259.697211
3179,Israel,1990,32.818141
3180,Japan,1990,1042.340263
3181,Korea,1990,231.805813
3182,New Zealand,1990,21.749094
3183,OECD Asia Oceania,1990,1588.410522
