,Region/Country/Economy,Year,Million tonnes of CO2
2577,Non-OECD Europe and Eurasia,1987,3664.186527
2578,Algeria,1987,47.134176
2579,Angola,1987,2.849332
2580,Benin,1987,0.35989
2581,Botswana,1987,1.792776
2582,Cameroon,1987,2.278816
2583,Congo,1987,0.721913
2584,Côte d'Ivoire,1987,3.049392
2585,Dem. Rep. of Congo,1987,3.316847
2586,Egypt,1987,70.823774
2587,Eritrea,1987,..
2588,Ethiopia,1987,1.86175
2589,Gabon,1987,1.277949
2590,Ghana,1987,2.297404
2591,Kenya,1987,5.418373
2592,Libya,1987,22.743203
2593,Mauritius,1987,0.807272
2594,Morocco,1987,17.162073
2595,Mozambique,1987,1.470243
2596,Namibia,1987,..
2597,Niger,1987,..
2598,Nigeria,1987,31.179047
2599,Senegal,1987,2.068894
2600,South Africa,1987,234.733604
2601,South Sudan,1987,..
2602,Sudan,1987,3.001866
2603,United Rep. of Tanzania,1987,1.538063
2604,Togo,1987,0.523293
2605,Tunisia,1987,9.974335
2606,Zambia,1987,2.708517
2607,Zimbabwe,1987,14.403584
2608,Other Africa,1987,13.911729
2609,Africa,1987,499.408115
2610,Bangladesh,1987,9.400715
2611,Brunei Darussalam,1987,2.994496
2612,Cambodia,1987,..
2613,DPR of Korea,1987,121.587499
2614,India,1987,441.814329
2615,Indonesia,1987,96.166835
2616,Malaysia,1987,33.742331
2617,Mongolia,1987,13.54481
2618,Myanmar,1987,4.515227
2619,Nepal,1987,0.747413
2620,Pakistan,1987,45.196363
2621,Philippines,1987,33.319918
2622,Singapore,1987,17.233737
2623,Sri Lanka,1987,3.965001
2624,Chinese Taipei,1987,85.97932
2625,Thailand,1987,49.995681
2626,Viet Nam,1987,21.584731
2627,Other Asia,1987,10.20993
2628,Asia (excl. China),1987,991.998336
2629,People's Rep. of China,1987,1842.602848
2630,"Hong Kong, China",1987,27.762493
2631,"China (incl. Hong Kong, China)",1987,1870.365341
2632,Argentina,1987,101.167132
2633,Bolivia,1987,4.34763
2634,Brazil,1987,179.534651
2635,Colombia,1987,42.61389
2636,Costa Rica,1987,2.203897
2637,Cuba,1987,34.603885
2638,Curaçao,1987,3.963707
2639,Dominican Republic,1987,8.082915
2640,Ecuador,1987,11.624474
2641,El Salvador,1987,2.000047
2642,Guatemala,1987,2.719942
2643,Haiti,1987,0.812901
2644,Honduras,1987,1.900198
2645,Jamaica,1987,4.690494
2646,Nicaragua,1987,2.163662
2647,Panama,1987,3.053915
2648,Paraguay,1987,1.611565
2649,Peru,1987,20.901602
2650,Suriname,1987,..
2651,Trinidad and Tobago,1987,7.17804
2652,Uruguay,1987,3.321117
2653,Venezuela,1987,83.990595
2654,Other Non-OECD Americas,1987,11.10602
2655,Non-OECD Americas,1987,533.592279
2656,Bahrain,1987,9.618885
2657,Islamic Rep. of Iran,1987,143.967531
2658,Iraq,1987,44.010257
2659,Jordan,1987,8.68386
2660,Kuwait,1987,43.150541
2661,Lebanon,1987,7.231645
2662,Oman,1987,6.309489
2663,Qatar,1987,11.634748
2664,Saudi Arabia,1987,130.196758
2665,Syrian Arab Republic ,1987,23.803495
2666,United Arab Emirates,1987,44.23706
2667,Yemen,1987,5.645353
2668,Middle East,1987,478.489622
2669,Canada,1988,426.681216
2670,Chile,1988,24.80915
2671,Mexico,1988,248.323834
2672,United States,1988,4842.013205
2673,OECD Americas,1988,5541.827405
2674,Australia,1988,240.802247
2675,Israel,1988,30.701533
2676,Japan,1988,936.976607
2677,Korea,1988,191.985975
2678,New Zealand,1988,20.40965
2679,OECD Asia Oceania,1988,1420.876012
2680,Austria,1988,50.340348
2681,Belgium,1988,103.036148
2682,Czech Republic,1988,172.840757
2683,Denmark,1988,55.990847
2684,Estonia,1988,..
2685,Finland,1988,51.473099
2686,France,1988,333.55392
2687,Germany,1988,989.620447
2688,Greece,1988,63.806074
2689,Hungary,1988,74.451866
2690,Iceland,1988,1.827492
2691,Ireland,1988,28.103304
2692,Italy,1988,366.820724
2693,Latvia,1988,..
2694,Lithuania,1988,..
2695,Luxembourg,1988,9.872817
2696,Netherlands,1988,143.337963
2697,Norway,1988,27.732835
2698,Poland,1988,432.783268
2699,Portugal,1988,28.861277
2700,Slovak Republic,1988,54.299712
2701,Slovenia,1988,13.912162
2702,Spain,1988,181.317427
2703,Sweden,1988,55.592392
2704,Switzerland,1988,39.87331
2705,Turkey,1988,108.735235
2706,United Kingdom,1988,561.12725
2707,OECD Europe,1988,3935.398512
2708,Albania,1988,7.160662
2709,Armenia,1988,..
2710,Azerbaijan,1988,..
2711,Belarus,1988,..
2712,Bosnia and Herzegovina,1988,..
2713,Bulgaria,1988,83.155829
2714,Croatia,1988,..
2715,Cyprus,1988,3.650016
2716,Georgia,1988,..
2717,Gibraltar,1988,0.142825
2718,Kazakhstan,1988,..
2719,Kosovo,1988,..
2720,Kyrgyzstan,1988,..
2721,Malta,1988,2.138238
2722,Republic of Moldova,1988,..
2723,Montenegro,1988,..
2724,Republic of North Macedonia,1988,..
2725,Romania,1988,193.787767
2726,Russian Federation,1988,..
2727,Serbia,1988,..
2728,Tajikistan,1988,..
2729,Turkmenistan,1988,..
2730,Ukraine,1988,..
2731,Uzbekistan,1988,..
2732,Former Soviet Union (if no detail),1988,3299.362033
2733,Former Yugoslavia (if no detail),1988,124.2472
2734,Non-OECD Europe and Eurasia,1988,3713.64457
2735,Algeria,1988,49.544459
2736,Angola,1988,3.214568
2737,Benin,1988,0.356206
2738,Botswana,1988,2.152098
2739,Cameroon,1988,2.492939
2740,Congo,1988,0.673758
2741,Côte d'Ivoire,1988,3.061432
2742,Dem. Rep. of Congo,1988,3.483364
2743,Egypt,1988,72.056439
2744,Eritrea,1988,..
2745,Ethiopia,1988,1.929515
2746,Gabon,1988,1.442298
2747,Ghana,1988,2.363984
2748,Kenya,1988,5.377423
2749,Libya,1988,25.052583
2750,Mauritius,1988,0.901076
2751,Morocco,1988,17.966846
2752,Mozambique,1988,1.482472
2753,Namibia,1988,..
2754,Niger,1988,..
2755,Nigeria,1988,32.652055
2756,Senegal,1988,1.967231
2757,South Africa,1988,233.463087
2758,South Sudan,1988,..
2759,Sudan,1988,4.380945
2760,United Rep. of Tanzania,1988,1.585175
2761,Togo,1988,0.507088
2762,Tunisia,1988,10.806669
2763,Zambia,1988,3.022669
2764,Zimbabwe,1988,14.028603
2765,Other Africa,1988,14.15043
2766,Africa,1988,510.115412
2767,Bangladesh,1988,9.761224
2768,Brunei Darussalam,1988,3.132615
2769,Cambodia,1988,..
2770,DPR of Korea,1988,123.439929
2771,India,1988,466.282253
2772,Indonesia,1988,105.144355
2773,Malaysia,1988,35.669567
2774,Mongolia,1988,14.394702
2775,Myanmar,1988,4.279004
2776,Nepal,1988,0.739812
2777,Pakistan,1988,49.014615
2778,Philippines,1988,34.997507
2779,Singapore,1988,19.704493
2780,Sri Lanka,1988,3.766497
2781,Chinese Taipei,1988,100.229513
2782,Thailand,1988,57.105329
2783,Viet Nam,1988,20.907613
2784,Other Asia,1988,9.959809
2785,Asia (excl. China),1988,1058.528837
2786,People's Rep. of China,1988,1985.477642
2787,"Hong Kong, China",1988,31.021049
2788,"China (incl. Hong Kong, China)",1988,2016.498691
2789,Argentina,1988,106.605597
2790,Bolivia,1988,4.265293
2791,Brazil,1988,182.642212
2792,Colombia,1988,43.088248
2793,Costa Rica,1988,2.309376
2794,Cuba,1988,36.520609
2795,Curaçao,1988,3.457732
2796,Dominican Republic,1988,8.133109
2797,Ecuador,1988,12.291645
2798,El Salvador,1988,2.088096
2799,Guatemala,1988,2.905737
2800,Haiti,1988,0.886395
2801,Honduras,1988,2.095412
2802,Jamaica,1988,4.876168
2803,Nicaragua,1988,1.922372
2804,Panama,1988,2.390267
2805,Paraguay,1988,1.844501
2806,Peru,1988,21.265196
2807,Suriname,1988,..
2808,Trinidad and Tobago,1988,7.722959
2809,Uruguay,1988,4.27567
2810,Venezuela,1988,84.910738
2811,Other Non-OECD Americas,1988,11.522045
2812,Non-OECD Americas,1988,548.019377
2813,Bahrain,1988,10.124097
2814,Islamic Rep. of Iran,1988,147.478527
2815,Iraq,1988,49.327634
2816,Jordan,1988,8.411899
2817,Kuwait,1988,52.354568
2818,Lebanon,1988,5.473164
2819,Oman,1988,6.627584
2820,Qatar,1988,12.044357
2821,Saudi Arabia,1988,138.383257
2822,Syrian Arab Republic ,1988,24.442722
2823,United Arab Emirates,1988,45.4662
2824,Yemen,1988,6.087412
2825,Middle East,1988,506.221421
2826,Canada,1989,442.250267
2827,Chile,1989,30.009387
2828,Mexico,1989,262.053596
2829,United States,1989,4904.547626
2830,OECD Americas,1989,5638.860876
2831,Australia,1989,254.272935
2832,Israel,1989,31.953821
2833,Japan,1989,964.695243
2834,Korea,1989,203.227412
2835,New Zealand,1989,20.531427
2836,OECD Asia Oceania,1989,1474.680838
2837,Austria,1989,50.396354
2838,Belgium,1989,104.379202
2839,Czech Republic,1989,165.297689
2840,Denmark,1989,50.176541
2841,Estonia,1989,..
2842,Finland,1989,51.503329
2843,France,1989,349.263213
2844,Germany,1989,965.797773
2845,Greece,1989,68.754275
2846,Hungary,1989,72.969751
2847,Iceland,1989,1.82425
2848,Ireland,1989,29.240265
2849,Italy,1989,384.750302
2850,Latvia,1989,..
2851,Lithuania,1989,..
2852,Luxembourg,1989,10.640486
2853,Netherlands,1989,146.408543
2854,Norway,1989,27.092949
2855,Poland,1989,413.572442
2856,Portugal,1989,37.138387
2857,Slovak Republic,1989,53.652459
2858,Slovenia,1989,13.886753
2859,Spain,1989,198.712406
2860,Sweden,1989,52.787524
2861,Switzerland,1989,39.475012
2862,Turkey,1989,120.704121
2863,United Kingdom,1989,547.411859
2864,OECD Europe,1989,3941.949132
2865,Albania,1989,6.839342
2866,Armenia,1989,..
2867,Azerbaijan,1989,..
2868,Belarus,1989,..
2869,Bosnia and Herzegovina,1989,..
2870,Bulgaria,1989,82.559497
2871,Croatia,1989,..
2872,Cyprus,1989,3.814409
2873,Georgia,1989,..
2874,Gibraltar,1989,0.136391
2875,Kazakhstan,1989,..
2876,Kosovo,1989,..
2877,Kyrgyzstan,1989,..
2878,Malta,1989,2.318848
2879,Republic of Moldova,1989,..
2880,Montenegro,1989,..
2881,Republic of North Macedonia,1989,..
2882,Romania,1989,189.850617
2883,Russian Federation,1989,..
2884,Serbia,1989,..
2885,Tajikistan,1989,..
2886,Turkmenistan,1989,..
2887,Ukraine,1989,..
2888,Uzbekistan,1989,..
2889,Former Soviet Union (if no detail),1989,3313.44637
2890,Former Yugoslavia (if no detail),1989,125.097613
2891,Non-OECD Europe and Eurasia,1989,3724.063087
2892,Algeria,1989,49.546802
2893,Angola,1989,3.304776
2894,Benin,1989,0.281353
2895,Botswana,1989,2.371309
2896,Cameroon,1989,2.724862
2897,Congo,1989,0.660974
2898,Côte d'Ivoire,1989,2.928331
2899,Dem. Rep. of Congo,1989,3.300299
2900,Egypt,1989,75.788301
2901,Eritrea,1989,..
2902,Ethiopia,1989,2.03209
2903,Gabon,1989,1.130406
2904,Ghana,1989,2.613732
2905,Kenya,1989,5.682855
2906,Libya,1989,26.775857
2907,Mauritius,1989,1.014059
2908,Morocco,1989,19.41679
2909,Mozambique,1989,1.459046
2910,Namibia,1989,..
2911,Niger,1989,..
2912,Nigeria,1989,33.152599
2913,Senegal,1989,2.079177
2914,South Africa,1989,236.849133
2915,South Sudan,1989,..
2916,Sudan,1989,3.953016
2917,United Rep. of Tanzania,1989,1.602049
2918,Togo,1989,0.513386
2919,Tunisia,1989,11.668419
2920,Zambia,1989,3.11194
2921,Zimbabwe,1989,14.414758
2922,Other Africa,1989,13.835444
2923,Africa,1989,522.211763
2924,Bangladesh,1989,10.49572
2925,Brunei Darussalam,1989,3.109555
2926,Cambodia,1989,..
2927,DPR of Korea,1989,122.694632
2928,India,1989,500.824621
2929,Indonesia,1989,109.706297
2930,Malaysia,1989,41.848968
2931,Mongolia,1989,13.657994
2932,Myanmar,1989,4.179898
2933,Nepal,1989,0.578502
2934,Pakistan,1989,53.23514
2935,Philippines,1989,36.653882
2936,Singapore,1989,21.091321
2937,Sri Lanka,1989,3.587113
2938,Chinese Taipei,1989,109.005125
2939,Thailand,1989,66.177714
2940,Viet Nam,1989,17.630514
2941,Other Asia,1989,9.933592
2942,Asia (excl. China),1989,1124.410588
2943,People's Rep. of China,1989,2055.351947
2944,"Hong Kong, China",1989,32.377501
2945,"China (incl. Hong Kong, China)",1989,2087.729448
2946,Argentina,1989,104.722302
2947,Bolivia,1989,4.72565
2948,Brazil,1989,184.774314
2949,Colombia,1989,44.830874
2950,Costa Rica,1989,2.628473
2951,Cuba,1989,37.747625
2952,Curaçao,1989,2.955082
2953,Dominican Republic,1989,8.668528
2954,Ecuador,1989,12.022618
2955,El Salvador,1989,2.037808
2956,Guatemala,1989,3.037567
2957,Haiti,1989,0.934805
2958,Honduras,1989,2.318728
2959,Jamaica,1989,6.300463
2960,Nicaragua,1989,1.708569
2961,Panama,1989,2.495059
2962,Paraguay,1989,1.830604
2963,Peru,1989,19.307941
2964,Suriname,1989,..
2965,Trinidad and Tobago,1989,7.594772
2966,Uruguay,1989,4.619508
2967,Venezuela,1989,91.603222
2968,Other Non-OECD Americas,1989,12.0274
2969,Non-OECD Americas,1989,558.891912
2970,Bahrain,1989,10.266868
2971,Islamic Rep. of Iran,1989,162.747139
2972,Iraq,1989,54.456713
2973,Jordan,1989,8.510955
2974,Kuwait,1989,60.855491
2975,Lebanon,1989,5.514276
2976,Oman,1989,6.846781
2977,Qatar,1989,12.829697
2978,Saudi Arabia,1989,138.045279
2979,Syrian Arab Republic ,1989,23.830166
2980,United Arab Emirates,1989,51.981932
2981,Yemen,1989,6.338936
2982,Middle East,1989,542.224233
2983,Canada,1990,419.599327
2984,Chile,1990,29.435279
2985,Mexico,1990,256.956533
2986,United States,1990,4803.082718
2987,OECD Americas,1990,5509.073857
2988,Australia,1990,259.697211
2989,Israel,1990,32.818141
2990,Japan,1990,1042.340263
2991,Korea,1990,231.805813
2992,New Zealand,1990,21.749094
2993,OECD Asia Oceania,1990,1588.410522
2994,Austria,1990,56.239523
2995,Belgium,1990,106.488647
2996,Czech Republic,1990,150.20313
2997,Denmark,1990,50.983247
2998,Estonia,1990,35.013973
2999,Finland,1990,53.83361
3000,France,1990,345.59939
3001,Germany,1990,940.007684
3002,Greece,1990,69.857367
3003,Hungary,1990,65.669979
3004,Iceland,1990,1.895898
3005,Ireland,1990,30.111854
3006,Italy,1990,389.411983
3007,Latvia,1990,18.777406
3008,Lithuania,1990,32.215171
3009,Luxembourg,1990,10.745619
3010,Netherlands,1990,147.774816
3011,Norway,1990,27.467411
3012,Poland,1990,344.761599
3013,Portugal,1990,37.892592
3014,Slovak Republic,1990,54.811844
3015,Slovenia,1990,13.528758
3016,Spain,1990,202.627254
3017,Sweden,1990,52.077321
3018,Switzerland,1990,40.747466
3019,Turkey,1990,128.767185
3020,United Kingdom,1990,549.390011
3021,OECD Europe,1990,3956.900738
3022,Albania,1990,5.67294
3023,Armenia,1990,19.845219
3024,Azerbaijan,1990,53.483702
3025,Belarus,1990,99.853969
3026,Bosnia and Herzegovina,1990,23.96557
3027,Bulgaria,1990,71.463722
3028,Croatia,1990,20.328917
3029,Cyprus,1990,3.89137
3030,Georgia,1990,33.488258
3031,Gibraltar,1990,0.142765
3032,Kazakhstan,1990,237.250885
3033,Kosovo,1990,..
3034,Kyrgyzstan,1990,22.762333
3035,Malta,1990,2.314617
3036,Republic of Moldova,1990,30.532115
3037,Montenegro,1990,..
3038,Republic of North Macedonia,1990,8.591283
3039,Romania,1990,168.188564
3040,Russian Federation,1990,2163.53307
3041,Serbia,1990,61.906503
3042,Tajikistan,1990,11.018172
3043,Turkmenistan,1990,44.646104
3044,Ukraine,1990,688.618929
3045,Uzbekistan,1990,114.889299
3046,Former Soviet Union (if no detail),1990,x
3047,Former Yugoslavia (if no detail),1990,x
3048,Non-OECD Europe and Eurasia,1990,3886.388306
3049,Algeria,1990,51.174701
3050,Angola,1990,3.922267
3051,Benin,1990,0.256412
3052,Botswana,1990,2.807401
3053,Cameroon,1990,2.643756
3054,Congo,1990,0.638889
3055,Côte d'Ivoire,1990,2.705417
3056,Dem. Rep. of Congo,1990,2.989672
3057,Egypt,1990,77.862966
3058,Eritrea,1990,..
3059,Ethiopia,1990,2.171078
3060,Gabon,1990,0.910008
3061,Ghana,1990,2.516857
3062,Kenya,1990,5.517313
3063,Libya,1990,25.843823
3064,Mauritius,1990,1.164093
3065,Morocco,1990,19.655831
3066,Mozambique,1990,1.084831
3067,Namibia,1990,..
3068,Niger,1990,..
3069,Nigeria,1990,28.063613
3070,Senegal,1990,2.133389
3071,South Africa,1990,243.841742
3072,South Sudan,1990,..
3073,Sudan,1990,5.295628
3074,United Rep. of Tanzania,1990,1.670508
3075,Togo,1990,0.575191
3076,Tunisia,1990,12.195735
3077,Zambia,1990,2.561421
3078,Zimbabwe,1990,16.248076
3079,Other Africa,1990,14.199287
3080,Africa,1990,530.649905
3081,Bangladesh,1990,11.423971
3082,Brunei Darussalam,1990,3.260338
3083,Cambodia,1990,..
3084,DPR of Korea,1990,116.84789
3085,India,1990,529.055936
3086,Indonesia,1990,134.238293
3087,Malaysia,1990,49.602675
3088,Mongolia,1990,12.838965
3089,Myanmar,1990,3.914254
3090,Nepal,1990,0.895188
3091,Pakistan,1990,55.974007
3092,Philippines,1990,38.051236
3093,Singapore,1990,28.970008
3094,Sri Lanka,1990,3.676208
3095,Chinese Taipei,1990,111.121938
3096,Thailand,1990,80.884028
3097,Viet Nam,1990,17.388247
3098,Other Asia,1990,10.255352
3099,Asia (excl. China),1990,1208.398534
3100,People's Rep. of China,1990,2088.854238
3101,"Hong Kong, China",1990,33.301683
3102,"China (incl. Hong Kong, China)",1990,2122.155921
3103,Argentina,1990,99.416875
3104,Bolivia,1990,5.153022
3105,Brazil,1990,184.461974
3106,Colombia,1990,45.78911
3107,Costa Rica,1990,2.603601
3108,Cuba,1990,34.116558
3109,Curaçao,1990,2.664753
3110,Dominican Republic,1990,7.403191
3111,Ecuador,1990,13.321492
3112,El Salvador,1990,2.106603
3113,Guatemala,1990,3.206929
3114,Haiti,1990,0.934148
3115,Honduras,1990,2.177192
3116,Jamaica,1990,7.24573
3117,Nicaragua,1990,1.83922
3118,Panama,1990,2.56342
3119,Paraguay,1990,1.929829
3120,Peru,1990,19.151453
3121,Suriname,1990,..
3122,Trinidad and Tobago,1990,7.90116
3123,Uruguay,1990,3.599819
3124,Venezuela,1990,93.587092
3125,Other Non-OECD Americas,1990,12.419919
3126,Non-OECD Americas,1990,553.59309
3127,Bahrain,1990,10.67977
3128,Islamic Rep. of Iran,1990,171.245614
3129,Iraq,1990,52.412387
3130,Jordan,1990,9.174481
3131,Kuwait,1990,27.80199
3132,Lebanon,1990,5.514276
3133,Oman,1990,10.162419
3134,Qatar,1990,12.431991
3135,Saudi Arabia,1990,151.113969
3136,Syrian Arab Republic ,1990,27.22996
3137,United Arab Emirates,1990,51.887233
3138,Yemen,1990,6.296831
3139,Middle East,1990,535.950921
3140,Canada,1991,413.07562
3141,Chile,1991,28.26857
3142,Mexico,1991,275.145773
3143,United States,1991,4765.774187
3144,OECD Americas,1991,5482.26415
3145,Australia,1991,261.037229
3146,Israel,1991,33.32865
3147,Japan,1991,1053.975315
3148,Korea,1991,255.832695
3149,New Zealand,1991,22.06937
3150,OECD Asia Oceania,1991,1626.243259
3151,Austria,1991,60.41507
3152,Belgium,1991,111.080073
3153,Czech Republic,1991,136.901718
3154,Denmark,1991,61.203694
3155,Estonia,1991,31.366231
3156,Finland,1991,54.563823
3157,France,1991,370.301331
3158,Germany,1991,917.644162
3159,Greece,1991,70.101974
3160,Hungary,1991,63.450196
3161,Iceland,1991,1.865972
3162,Ireland,1991,30.730081
3163,Italy,1991,388.384128
3164,Latvia,1991,17.201457
3165,Lithuania,1991,34.286939
3166,Luxembourg,1991,11.238352
3167,Netherlands,1991,153.812146
3168,Norway,1991,25.954421
3169,Poland,1991,346.210886
3170,Portugal,1991,39.49669
3171,Slovak Republic,1991,47.938153
3172,Slovenia,1991,12.737375
3173,Spain,1991,210.399736
3174,Sweden,1991,53.099292
3175,Switzerland,1991,43.42036
3176,Turkey,1991,131.78632
3177,United Kingdom,1991,560.129215
3178,OECD Europe,1991,3985.719795
3179,Albania,1991,3.811206
3180,Armenia,1991,20.68956
3181,Azerbaijan,1991,52.059429
3182,Belarus,1991,96.241963
3183,Bosnia and Herzegovina,1991,21.440971
3184,Bulgaria,1991,57.371692
3185,Croatia,1991,14.62919
3186,Cyprus,1991,4.444337
3187,Georgia,1991,25.505906
3188,Gibraltar,1991,0.202559
3189,Kazakhstan,1991,246.365956
3190,Kosovo,1991,..
3191,Kyrgyzstan,1991,20.42288
3192,Malta,1991,2.210602
3193,Republic of Moldova,1991,24.599519
3194,Montenegro,1991,..
3195,Republic of North Macedonia,1991,8.383742
3196,Romania,1991,139.173936
3197,Russian Federation,1991,2136.444268
3198,Serbia,1991,52.202448
3199,Tajikistan,1991,10.171663
3200,Turkmenistan,1991,37.78844
3201,Ukraine,1991,651.932022
3202,Uzbekistan,1991,118.749458
3203,Former Soviet Union (if no detail),1991,x
3204,Former Yugoslavia (if no detail),1991,x
3205,Non-OECD Europe and Eurasia,1991,3744.841747
3206,Algeria,1991,54.725081
3207,Angola,1991,4.013414
3208,Benin,1991,0.199848
3209,Botswana,1991,2.734687
3210,Cameroon,1991,2.433156
3211,Congo,1991,0.682875
3212,Côte d'Ivoire,1991,2.791494
3213,Dem. Rep. of Congo,1991,1.635402
3214,Egypt,1991,77.264631
3215,Eritrea,1991,..
3216,Ethiopia,1991,2.214169
3217,Gabon,1991,1.074154
3218,Ghana,1991,2.257202
3219,Kenya,1991,5.309007
3220,Libya,1991,25.672065
3221,Mauritius,1991,1.251644
3222,Morocco,1991,20.604993
3223,Mozambique,1991,0.903332
3224,Namibia,1991,1.132806
3225,Niger,1991,..
3226,Nigeria,1991,32.882617
3227,Senegal,1991,2.128483
3228,South Africa,1991,238.70195
3229,South Sudan,1991,..
3230,Sudan,1991,4.733532
3231,United Rep. of Tanzania,1991,1.644437
3232,Togo,1991,0.524211
3233,Tunisia,1991,12.533539
3234,Zambia,1991,2.725755
3235,Zimbabwe,1991,17.946361
3236,Other Africa,1991,14.730837
3237,Africa,1991,535.451682
3238,Bangladesh,1991,10.752097
3239,Brunei Darussalam,1991,3.384467
3240,Cambodia,1991,..
3241,DPR of Korea,1991,110.841742
3242,India,1991,570.359766
3243,Indonesia,1991,144.891723
3244,Malaysia,1991,59.943934
3245,Mongolia,1991,14.673338
3246,Myanmar,1991,3.834927
3247,Nepal,1991,1.126887
3248,Pakistan,1991,57.146832
3249,Philippines,1991,37.339882
3250,Singapore,1991,30.47488
3251,Sri Lanka,1991,3.822635
3252,Chinese Taipei,1991,119.977857
3253,Thailand,1991,90.012958
3254,Viet Nam,1991,17.084085
3255,Other Asia,1991,10.080724
3256,Asia (excl. China),1991,1285.748734
3257,People's Rep. of China,1991,2200.885206
3258,"Hong Kong, China",1991,36.221223
3259,"China (incl. Hong Kong, China)",1991,2237.106429
3260,Argentina,1991,104.799444
3261,Bolivia,1991,5.173094
3262,Brazil,1991,191.37839
3263,Colombia,1991,47.522121
3264,Costa Rica,1991,2.759831
3265,Cuba,1991,26.562558
3266,Curaçao,1991,2.764218
3267,Dominican Republic,1991,7.697152
3268,Ecuador,1991,13.914198
3269,El Salvador,1991,2.773216
